TSNE1,TSNE2,year,month,T (degC)
-32.585285,-59.11702,2013,5,2.63
-7.072179,11.818421,2016,4,7.78
61.25543,40.59737,2010,12,27.81
-71.41581,29.60345,2011,1,-9.29
53.180748,26.53106,2011,4,22.04
23.21923,-34.59228,2015,10,10.97
10.660184,52.949455,2016,11,17.21
46.37947,32.963707,2015,2,22.95
-49.892612,2.1906123,2016,2,0.1
-14.428241,31.282438,2010,4,6.88
37.706207,6.637257,2012,8,16.88
-5.8318877,-60.689198,2013,11,4.94
53.53763,-19.237427,2013,3,17.43
-16.541111,16.97495,2015,10,4.67
55.355667,41.716034,2011,3,27.32
1.4551412,10.223551,2009,1,15.33
-25.927423,-44.110455,2012,11,-3.35
48.191353,-39.39335,2015,9,12.53
-16.994978,-2.2230816,2014,6,4.54
-61.094624,-4.6840315,2013,9,-3.08
-20.09746,-22.066698,2010,10,9.36
-43.28373,13.150874,2013,7,-1.57
32.006504,-50.81019,2009,9,13.98
-13.655263,-50.792015,2010,11,-0.01
-52.900284,-8.233708,2012,10,2.74
-17.969622,-59.8463,2013,11,0.77
-21.984867,48.03496,2014,8,8.66
25.153252,-50.129387,2009,11,12.96
55.997543,41.201153,2010,3,28.99
-9.089135,-35.67034,2009,3,5.73
61.46678,50.48949,2015,6,33.35
11.933623,9.904006,2010,6,12.19
50.370506,-4.6146765,2016,5,16.68
-8.411068,-34.034527,2009,1,9.09
20.187532,25.05674,2009,9,17.47
0.31186023,43.377625,2016,4,12.44
-8.220613,-36.49379,2009,2,4.36
-67.36312,31.91261,2010,2,-8.12
31.12752,25.714157,2011,7,19.98
58.667805,-20.836115,2009,5,16.23
17.666285,28.244862,2013,10,16.3
-65.03691,35.490383,2010,3,-0.58
-78.09152,7.2044935,2010,7,-6.3
45.306164,48.63136,2014,8,22.91
-63.357216,4.9539013,2015,11,-2.01
-3.1845021,-57.208866,2012,8,7.57
-21.39289,15.495899,2012,12,6.3
34.40836,51.14241,2009,5,21.81
-6.3144865,-52.11593,2012,10,6.1
50.043537,-4.043922,2016,5,16.99
32.609703,-42.483326,2010,12,19.26
7.0242176,22.607117,2011,8,17.36
37.691757,-12.892106,2014,11,13.1
36.60689,31.096342,2010,10,22.18
32.202885,0.01723918,2011,8,12.62
-37.330067,-64.81504,2014,5,2.37
-50.863533,-10.389824,2015,11,3.03
19.505442,0.91343397,2012,10,14.26
-42.34511,-61.445847,2016,3,-0.48
-65.44531,-3.06389,2010,12,-6.94
23.327013,17.347164,2013,9,15.64
64.6047,-20.175837,2011,7,16.74
47.652985,8.508965,2010,10,17.98
52.679928,-13.6586075,2011,1,17.69
-5.7633324,12.986811,2013,3,9.4
43.306366,-3.3113801,2016,12,14.0
46.843754,5.812304,2012,9,19.06
-27.83121,47.343464,2015,3,7.28
31.87108,51.281357,2013,5,20.19
-14.78105,-38.132,2012,5,-2.1
-9.176112,-39.472736,2012,3,1.67
22.006456,21.219696,2011,8,16.86
11.146851,10.234572,2009,3,12.11
41.4251,-44.941338,2012,11,16.17
-65.33706,25.587107,2011,3,-2.37
-61.04906,15.392667,2013,1,2.04
30.34556,-3.1898282,2009,11,10.83
-64.11026,19.514744,2009,1,-3.79
-3.7183025,15.391092,2010,4,7.97
-20.072247,50.00471,2015,11,3.0
21.166012,-9.865,2012,4,14.08
20.48087,0.2944818,2009,11,14.37
4.793505,-15.848451,2011,4,12.6
-63.026436,19.358011,2009,1,-2.78
3.5598016,-11.561418,2010,3,9.44
56.119617,-21.476585,2012,4,16.31
-24.617342,-24.87157,2010,10,5.81
-1.3764997,-7.1639824,2012,2,11.06
19.846313,2.363196,2012,11,16.41
62.534786,-26.640913,2011,5,17.52
1.9118966,-66.545845,2016,9,8.84
34.136692,26.504263,2010,8,19.85
33.935513,14.3618555,2012,7,15.65
8.153739,32.950157,2014,7,13.76
47.490337,-28.294909,2016,2,14.09
37.422237,-55.87605,2009,6,10.96
-35.530426,-71.19149,2015,2,9.44
57.68998,-10.231139,2012,1,19.6
-4.61529,-5.342367,2014,1,10.35
51.942123,7.9171047,2009,11,18.5
-16.700048,54.745186,2015,10,14.43
-11.723727,-24.110113,2009,5,5.41
59.565956,-20.895344,2009,5,17.29
12.771545,-34.72726,2011,6,11.27
-49.089417,38.973007,2015,4,-2.21
-34.977818,49.607517,2013,2,4.79
-56.143986,37.361248,2011,2,0.47
-59.54312,0.16154821,2012,8,-0.49
38.752995,-35.638573,2016,10,14.64
-58.145,31.32493,2009,7,1.14
51.613403,-0.5134818,2013,7,15.59
-25.30877,-5.30975,2010,12,8.14
-5.247471,-37.162193,2009,5,8.43
-13.174175,-35.487442,2009,4,4.82
14.458719,0.6001838,2011,4,14.76
31.325647,-2.818831,2009,10,11.99
11.280138,29.149067,2014,11,11.86
-30.21238,20.901184,2016,8,7.06
-11.509109,-6.314009,2016,6,9.44
-14.45793,30.59883,2009,4,4.1
-56.237698,42.185802,2010,2,5.35
-82.739105,22.52962,2012,6,-17.2
-43.43387,-64.53259,2016,5,-8.29
-12.085244,-15.8699465,2013,1,7.81
-41.71954,34.053913,2015,3,-0.74
-8.897525,-73.39845,2016,7,2.04
31.545502,26.435997,2011,7,21.23
-50.3217,2.2027729,2014,3,-0.75
51.137474,-16.58238,2012,5,15.5
21.567055,0.82839537,2009,10,16.46
-24.093233,1.4680415,2011,7,5.8
39.76639,50.50298,2013,6,19.38
-57.662094,42.671635,2010,5,-0.6
28.331663,11.453694,2010,6,17.93
60.518677,38.35085,2012,9,26.39
-36.651005,-62.210365,2015,3,3.05
-55.655273,14.75405,2011,2,2.99
-30.424847,-67.03292,2016,2,6.3
1.5591518,-28.739162,2014,4,11.72
66.948166,-27.34798,2015,6,19.6
-0.43579796,-10.623683,2011,1,12.02
-43.904728,16.120451,2014,5,1.33
-21.683338,8.544127,2013,9,5.32
39.75686,-34.092003,2016,11,15.88
22.495012,43.39896,2016,7,17.07
-16.64739,55.99667,2012,10,12.41
-18.115038,-60.9318,2015,10,-1.94
15.601443,-35.301064,2012,6,12.58
24.08499,-11.251815,2014,1,12.34
61.659615,18.707993,2015,3,24.32
53.526188,17.064938,2013,8,21.35
46.696342,-27.254133,2015,4,13.17
-25.37158,-39.746696,2010,12,4.07
60.793,-2.132877,2013,6,16.89
37.257763,-55.09023,2009,6,13.32
-2.5379188,-31.39779,2011,3,8.69
-63.051823,17.79986,2009,1,-3.34
-49.166138,-18.767134,2015,12,1.83
-8.103374,-47.144913,2011,9,2.64
3.5049937,18.06822,2010,3,15.75
37.10166,2.1499667,2010,5,14.86
34.95015,26.82211,2011,7,20.29
54.75857,43.53698,2011,5,27.76
-17.793037,-19.994902,2010,11,6.31
-12.276716,20.291063,2015,10,9.39
58.695896,-18.617588,2011,5,19.12
39.780666,36.21934,2009,3,20.43
-44.92486,19.174297,2014,3,0.68
-19.433453,-64.23476,2013,11,4.88
-47.31115,10.282291,2013,9,-0.1
59.414448,41.059914,2010,9,27.37
27.18706,35.622746,2014,11,21.62
39.718487,-33.879242,2016,10,16.41
-5.137247,4.299046,2013,3,10.05
-23.69168,37.4531,2011,6,4.2
5.7885013,49.817265,2016,3,17.54
50.92555,-8.747132,2016,1,17.38
1.1080313,-48.24878,2011,7,3.12
-46.832943,37.823566,2013,6,0.37
-39.21728,-24.51659,2010,11,4.73
11.523218,43.716038,2012,1,17.91
7.518917,45.127598,2016,2,16.5
-4.4825115,-46.216297,2011,9,5.11
-68.43881,25.111073,2011,4,-8.67
28.11222,-34.483257,2016,10,12.59
-4.0250783,5.3022904,2013,4,13.14
5.4839406,-59.20013,2012,12,5.85
25.787207,35.90623,2014,12,22.19
51.621887,32.411865,2016,8,23.55
6.988358,36.19697,2016,8,10.52
52.52561,-7.353979,2016,1,17.92
-11.11579,-37.4188,2012,4,3.18
-24.972788,-33.87683,2012,7,8.39
24.624184,20.59664,2011,9,15.04
9.244496,-63.66473,2015,12,9.89
2.9943318,6.3079667,2014,1,14.54
39.7748,-29.073051,2016,8,18.4
-83.81734,15.256537,2012,8,-9.88
62.50331,-27.069746,2011,5,17.63
55.241158,-24.109339,2009,2,15.85
3.9617689,42.00292,2013,5,12.24
-68.66617,4.3818398,2010,8,-8.4
-24.508947,-0.7912756,2011,10,7.04
26.749147,11.333951,2009,7,16.75
-19.468853,-32.639652,2009,8,1.34
51.751415,5.680599,2011,11,16.0
31.135414,-2.7181695,2009,10,11.76
14.7466135,-11.700103,2010,1,12.56
35.2503,9.744529,2011,9,16.41
-26.085081,-4.724162,2012,12,5.93
-24.677538,-25.778364,2010,9,1.77
-44.62797,37.965866,2016,4,1.86
-77.81512,14.933737,2012,12,-9.38
-31.507238,36.8199,2012,2,9.56
25.488697,-1.0502679,2009,6,11.25
47.540264,3.5458813,2013,9,18.18
-14.769007,-61.096897,2014,10,-1.01
46.54645,-0.8229869,2014,7,18.5
18.877966,52.89211,2015,10,17.85
-2.8680425,-66.309326,2016,11,6.19
10.984066,38.798542,2010,6,15.6
59.796555,35.766556,2013,7,23.82
1.1991166,27.42989,2009,12,11.96
-43.746258,-47.713722,2010,1,-10.2
-32.822365,-74.81439,2013,3,7.52
12.86507,12.635043,2012,3,18.53
8.75075,45.183426,2015,2,16.92
-29.400717,49.06727,2011,5,8.68
47.879696,-8.583489,2014,1,14.34
-36.567642,11.299012,2016,12,-0.73
-39.4593,-59.828262,2013,3,0.03
19.299026,-27.564922,2015,5,10.27
-16.4927,29.273153,2012,5,7.11
-15.115989,23.645782,2014,9,10.18
2.9991188,-42.65118,2012,7,12.29
33.88175,-48.839935,2011,9,13.72
-9.649488,-8.991678,2014,5,10.28
-68.92906,-3.0046022,2009,9,-2.5
50.106895,-2.1071255,2014,5,14.97
34.866257,7.275978,2010,6,17.94
23.347363,40.20779,2015,11,17.93
46.503,-24.825317,2016,1,16.13
-56.901382,10.548407,2013,5,1.11
-62.857265,26.666658,2011,3,-1.13
-7.844414,-55.44146,2009,11,3.83
4.0557337,-20.434237,2012,2,11.13
32.481018,23.2243,2012,7,19.64
-47.89048,10.508189,2013,9,-0.47
56.4452,-3.0883064,2014,8,19.06
-9.706835,32.801476,2011,5,8.35
-30.71306,-65.87136,2016,2,3.85
-20.02551,-7.8513274,2015,10,6.15
-27.604727,47.45773,2015,3,7.46
-63.55011,-3.0763342,2011,10,-4.14
8.999764,0.7896014,2013,2,15.35
-50.045063,-10.341878,2015,10,3.29
37.276703,-0.45727223,2012,4,14.86
69.06672,41.130928,2010,11,27.48
-70.19254,17.046127,2011,1,-1.87
-41.263454,-54.464367,2014,4,-1.86
-62.59374,1.8680549,2013,11,-3.27
6.8421383,45.83446,2016,2,15.29
51.439133,32.195183,2014,7,21.57
-44.728973,2.550157,2012,3,3.46
-44.05474,41.768074,2015,1,1.51
12.171593,-0.7195246,2009,3,12.81
20.689735,-7.3138785,2013,3,12.26
33.68575,35.953693,2014,5,18.58
-7.736494,-33.427338,2011,1,8.53
-30.93868,-68.979744,2013,1,5.42
49.41765,35.372215,2016,7,24.81
6.3262057,-12.740579,2009,1,11.72
-13.523561,43.79421,2012,7,8.38
19.138187,51.262825,2015,10,15.38
-74.590836,-0.35773623,2010,11,-5.71
-82.82025,-2.1785388,2013,12,-5.56
21.813663,0.9383805,2009,10,17.64
-54.433258,-13.973721,2010,11,1.55
53.51363,-6.7297683,2016,3,17.81
-5.9473042,-20.69144,2009,5,10.36
-30.799057,36.69001,2012,1,6.07
-47.986275,-0.7452585,2015,5,-0.61
-1.0807422,-9.14127,2012,2,9.46
-21.709492,35.285492,2014,11,8.84
76.74088,-13.340008,2014,11,22.72
23.579092,-36.4858,2015,11,13.73
5.1646166,-19.156841,2009,1,12.32
20.76864,-19.945486,2015,2,11.87
54.9388,52.503754,2014,3,26.78
-13.191451,-47.442646,2014,8,2.85
52.393665,48.75965,2015,1,23.39
3.6762524,6.007511,2014,5,15.39
49.99793,-4.25381,2016,5,16.27
33.220833,-48.03177,2009,11,12.54
-84.15359,1.061973,2011,12,-0.24
48.802696,43.966095,2009,5,24.16
7.8007374,-27.163464,2016,7,9.73
10.263156,24.052395,2011,12,17.16
-35.8445,-3.5146828,2009,6,2.91
64.194534,-22.00133,2009,4,20.32
52.122925,10.80469,2010,11,22.9
-14.375175,-6.3886824,2015,7,7.8
-36.215725,27.89311,2012,7,4.7
-43.265957,50.747463,2016,5,1.63
18.659094,-3.5293915,2011,2,17.68
48.548466,31.613781,2015,5,21.97
-0.08611203,-7.277809,2013,4,11.03
-3.8798168,-34.05393,2013,5,7.99
-75.21944,2.633067,2010,10,-5.71
-69.0199,-2.9543238,2009,9,-2.9
45.202847,14.210973,2014,2,17.87
43.458088,-26.7193,2015,4,16.76
-76.055405,18.314348,2009,8,-7.77
-82.981804,22.931154,2012,4,-14.73
-8.309912,-49.402832,2010,11,4.01
-45.718212,-12.20574,2016,10,-1.0
-10.925951,-44.59874,2011,7,1.5
-60.52537,-1.3524357,2012,9,-3.17
34.521854,-5.386262,2015,10,15.18
-8.271926,-72.75487,2016,10,1.72
24.478638,-34.82796,2015,12,12.79
19.606533,1.4793328,2012,11,14.48
6.4120913,-65.80215,2016,8,6.73
-33.800114,49.94279,2015,3,3.0
-4.99023,12.559155,2013,1,10.8
-13.258203,-35.39793,2009,4,4.47
-8.103265,33.682167,2011,5,12.51
-5.2058244,-49.678158,2009,12,5.19
1.4921893,9.738021,2009,1,14.7
-8.005891,-46.52315,2011,9,5.67
61.697853,15.865924,2014,1,19.98
18.522257,1.8050851,2014,12,16.3
17.953892,4.837888,2016,9,16.32
8.986578,-51.08829,2014,10,9.38
-51.474487,-5.5163836,2015,7,1.39
-14.855064,30.843946,2011,4,5.72
55.881332,-24.22036,2010,3,15.63
2.5932562,-68.96725,2016,10,7.42
-25.03443,26.273268,2009,11,3.28
9.650611,33.180313,2016,9,16.66
43.179752,-18.79803,2012,4,13.28
36.07228,36.185257,2014,3,22.37
44.31631,31.436356,2016,8,24.96
43.227833,-19.782143,2013,5,16.36
45.17092,14.130348,2014,2,16.88
-17.105814,-67.106926,2012,6,6.1
-66.991974,11.778117,2015,6,-2.37
37.378555,-36.307404,2014,10,13.88
-52.75294,22.262835,2013,1,-1.3
-2.4840622,-51.111183,2009,11,7.38
-75.6846,18.833525,2009,8,-11.56
73.68875,-12.059064,2015,11,23.24
-3.3697224,-57.29359,2012,8,7.03
62.69468,-10.84126,2015,3,22.94
-13.774465,49.87188,2013,12,10.79
8.026603,-27.224169,2016,8,9.03
-66.59963,31.827917,2011,4,-7.89
67.05491,6.6958885,2014,9,20.13
-34.063854,49.452194,2013,2,6.19
-43.055904,31.495481,2016,3,-2.0
-44.279396,-54.173286,2014,2,-3.27
53.02332,50.5666,2015,1,26.44
-8.048349,-69.51068,2016,10,1.16
18.641973,30.23873,2012,10,18.97
-23.547434,-59.585587,2015,12,-1.96
-84.754875,-3.817909,2013,12,-2.51
61.65537,26.97159,2015,5,26.37
63.3414,42.53488,2016,10,26.79
-16.657904,-68.47757,2014,8,3.18
2.1237953,5.9873276,2014,1,14.12
-35.385128,51.254765,2013,3,8.65
-16.850933,-67.975296,2014,7,2.84
-59.77337,32.168274,2010,5,-1.57
-6.5536165,5.989121,2011,3,12.57
65.37901,33.63413,2012,4,25.32
50.395123,39.209946,2009,1,22.14
-11.294443,-42.724915,2013,6,2.27
-26.908892,8.535232,2013,10,4.13
56.3842,-18.571096,2010,2,19.21
-22.320509,2.021039,2011,6,10.27
-23.803413,56.85837,2012,5,3.64
15.417148,-37.730137,2012,7,8.51
29.095657,-8.598886,2014,6,12.85
19.248402,49.3955,2016,5,17.19
-7.5715065,-44.63688,2013,10,4.04
5.37256,13.597053,2009,3,16.57
63.224495,-3.670221,2011,1,17.21
-77.96964,10.637379,2010,7,-7.17
-55.45249,-1.7991434,2011,7,-0.8
-8.50833,29.786018,2011,9,7.94
11.680439,-13.851224,2009,1,10.15
13.505975,-33.666122,2010,5,12.75
-30.083843,42.53119,2012,2,5.99
-47.24049,22.169588,2014,1,0.11
-17.253317,-59.501255,2013,12,1.16
48.191624,-29.375269,2016,4,15.51
-33.91005,22.617529,2016,12,2.72
-38.63721,-50.966652,2012,2,-1.55
-40.36751,-2.498421,2009,3,-2.29
-79.87705,19.81075,2009,11,-13.37
-50.825863,39.894825,2013,2,-1.09
60.10115,29.863953,2013,3,28.65
36.669582,-13.476678,2015,9,10.53
26.574287,-44.61697,2012,12,14.01
74.88581,3.0611298,2013,8,19.75
14.9289875,31.722685,2011,9,15.66
56.388706,2.052559,2012,1,17.93
-12.914566,54.121513,2015,10,14.64
23.366024,24.697506,2009,12,15.02
-6.014882,-59.333908,2013,8,4.2
-49.591034,30.409927,2011,6,-1.95
53.406887,32.238705,2016,3,23.17
-46.27897,27.243525,2012,6,1.29
-40.399803,36.617542,2013,1,3.63
-20.801151,27.266006,2011,12,9.62
-14.536764,22.316732,2015,10,10.83
64.252556,-28.869392,2014,6,17.27
-48.39562,22.065458,2015,2,1.44
64.92326,50.25229,2013,3,28.82
-9.717133,-51.80694,2012,10,1.2
58.51805,-30.605484,2011,8,15.04
15.032733,49.443813,2015,9,12.96
-8.127108,9.832777,2016,5,8.33
-14.992224,45.130653,2011,9,11.66
-47.392265,1.2162338,2016,1,-0.09
20.863546,-6.0469522,2013,4,13.63
9.584147,-56.34105,2014,11,6.44
-23.29547,-47.95257,2011,11,2.58
-34.80029,13.067835,2014,10,1.72
64.28082,-21.149149,2009,6,18.67
12.1797085,28.926691,2013,11,16.71
59.982876,29.8387,2015,1,27.37
41.22245,18.992252,2015,4,16.67
0.033710323,-28.253609,2014,4,11.53
47.251347,15.58486,2012,3,18.61
14.264005,-26.673876,2014,2,6.46
-7.561834,-39.84848,2013,5,3.89
51.309135,-21.337925,2014,1,14.67
10.819487,-25.214241,2015,10,11.64
3.1139526,0.78247815,2015,9,12.99
-22.327318,11.740189,2015,9,4.29
-66.0703,-4.2633414,2010,12,-4.27
12.736287,-11.732545,2011,2,10.29
-80.751724,20.271336,2009,9,-17.03
-14.334368,34.94059,2009,2,10.66
-20.612057,-52.230755,2012,11,-5.74
-21.602804,-59.217636,2014,9,-3.59
10.294283,-50.48151,2013,8,10.47
-13.396045,-48.519844,2016,11,6.61
48.245014,5.0007114,2012,11,20.39
34.82409,25.677635,2010,7,20.04
42.094666,33.94841,2011,4,22.63
-5.079566,36.118256,2010,7,15.36
-81.24891,1.8782446,2010,11,-5.59
-36.807373,37.283688,2014,1,4.66
-4.0199885,-15.785625,2009,5,10.58
75.72207,2.8309312,2016,6,17.43
65.17427,-1.8352927,2016,3,16.65
-23.947264,27.844856,2010,12,3.41
-61.87615,23.513592,2010,6,-2.46
-14.219776,30.170296,2011,6,5.11
-12.55868,40.14159,2010,3,10.53
52.425694,30.875391,2016,4,23.39
60.865925,38.886745,2012,9,26.4
60.725822,38.090874,2012,10,25.48
-35.70204,30.276834,2012,6,3.63
-15.601747,-29.499287,2009,4,3.26
-47.5657,2.389024,2015,1,2.04
44.53251,52.05296,2015,8,23.25
57.255634,43.9499,2009,8,27.0
-17.33888,23.302534,2011,8,8.59
66.75431,35.095627,2012,2,24.38
6.7629433,53.40787,2015,9,18.08
32.180134,14.065104,2012,7,16.77
-18.15943,-56.126446,2012,12,-5.34
4.795905,-10.019297,2010,2,8.5
-37.434933,40.957752,2014,3,7.97
28.538118,-34.155777,2016,11,14.37
-7.21096,-6.395405,2015,5,10.05
-24.598864,12.500131,2015,9,4.55
-81.21649,4.149425,2010,8,-8.73
-6.9354353,-39.936913,2013,5,3.55
20.312925,53.61212,2016,8,17.17
29.832771,-33.125973,2016,11,14.46
-5.595044,9.693784,2016,4,10.88
32.38825,-6.8432136,2015,8,13.45
13.483716,12.048763,2012,4,17.17
-5.5881886,-21.400185,2010,4,9.32
-2.1917515,-60.08137,2014,8,7.6
65.335556,34.740677,2010,4,25.53
25.158892,26.526897,2012,9,20.4
-36.01808,49.980305,2013,3,6.74
-42.70461,22.97082,2015,1,1.16
-25.036196,-25.293016,2010,8,2.48
-49.700935,-1.3880438,2014,5,2.49
-68.39949,27.924004,2009,2,-4.28
-4.250958,-45.230408,2011,8,6.78
-46.473484,18.472925,2014,2,2.65
41.10171,23.671497,2016,5,14.84
-39.0477,-50.121067,2012,1,-5.19
37.018024,-11.61603,2014,12,16.84
30.312634,-30.73513,2014,8,14.25
2.9464052,-17.658794,2010,2,10.37
61.421726,45.834465,2014,6,30.0
46.32043,32.712887,2015,2,23.15
59.08324,-28.303448,2011,6,14.68
1.4965177,-8.265086,2012,5,7.33
53.694756,50.047325,2015,2,25.42
-12.683742,-47.076523,2012,7,5.64
-4.970732,-64.28167,2016,11,7.34
19.773462,24.549356,2009,8,15.03
27.809793,-29.941208,2016,8,13.18
9.877183,-53.449574,2012,12,10.56
27.748175,-44.839478,2011,11,14.97
48.235405,-21.836548,2013,1,13.75
21.858828,-53.049534,2009,12,8.54
64.47606,-1.2738781,2014,4,16.43
-27.415104,-4.1796803,2013,10,4.94
-13.0831175,-56.604385,2010,11,-0.04
56.23725,-24.021544,2010,3,15.94
58.680717,35.683372,2014,8,24.06
9.278556,24.987364,2011,12,18.64
65.629364,34.103184,2012,4,25.16
4.0984573,-1.0714536,2015,10,9.79
-0.49384794,-1.4869986,2014,8,11.06
47.18834,-2.5313842,2015,7,17.16
49.387363,26.87341,2012,6,20.2
17.200623,-10.259473,2009,2,15.64
-42.038364,43.88562,2016,3,4.61
42.05603,-4.9857664,2014,11,13.7
-28.538492,-10.86785,2009,7,9.72
6.4854183,9.04275,2011,6,12.27
38.281258,-37.298527,2014,10,12.73
-3.7291586,-16.036762,2010,5,10.9
26.594048,30.77179,2012,11,17.77
-6.934473,-44.273125,2011,8,4.65
-2.2026274,-32.98945,2013,6,9.13
57.50156,29.70502,2011,3,25.88
29.82107,0.81577736,2009,8,12.92
24.7992,14.048248,2009,6,18.38
9.382672,35.520367,2015,7,16.67
16.626766,49.79236,2015,9,14.72
35.94505,-34.104027,2015,11,14.36
-5.1116176,-37.56524,2009,7,7.43
-29.550842,-9.886558,2009,6,8.21
-73.18605,6.228246,2009,12,-3.38
-13.139497,-32.372147,2009,4,3.02
-81.03916,19.171713,2012,12,-17.06
56.33815,2.064732,2012,1,17.24
-4.2899694,-64.37921,2016,12,6.07
52.14103,-17.74098,2013,2,16.56
-15.307716,-28.657131,2011,6,0.92
14.139306,21.436977,2010,12,11.25
-0.9038403,42.891933,2015,5,7.14
8.237559,-3.5667398,2011,2,9.72
53.555393,-20.813385,2013,2,15.71
-14.414094,-46.99798,2014,10,2.08
-47.40414,23.76501,2013,1,4.95
-23.754675,11.339884,2015,10,3.4
-28.758266,-66.7321,2016,4,7.28
-48.893772,24.737074,2010,1,3.97
48.44116,20.601568,2016,1,21.77
-34.83598,32.748577,2013,6,8.51
-19.436317,-9.39665,2014,11,7.43
-67.60827,11.659261,2015,6,-2.87
-7.2871046,-32.243652,2013,1,8.89
6.956909,-66.72557,2016,8,6.49
10.379582,24.076616,2011,11,15.17
-61.180305,26.028406,2013,3,-0.67
31.330067,-39.59647,2013,12,12.31
52.27134,-18.00075,2013,3,15.82
-83.964966,17.79416,2012,6,-16.08
26.878328,4.6403804,2010,7,15.13
25.095089,-25.302889,2013,5,11.41
31.105104,0.41263977,2011,9,12.97
-52.511345,20.587519,2015,4,-1.39
34.02677,-41.279972,2010,12,16.83
-55.494812,-0.53112036,2011,7,1.29
8.486486,-52.1354,2013,11,8.12
-33.32654,38.72382,2014,3,9.39
-15.711643,-44.661175,2013,8,6.54
42.66456,43.953133,2014,2,21.26
-39.89654,26.798191,2013,5,-0.24
-16.710934,-67.9943,2014,7,4.47
-32.80024,26.150555,2013,9,2.51
-11.264763,-42.987385,2013,6,1.81
-24.83304,-10.08,2011,10,7.73
68.951126,-7.2189555,2013,7,16.01
-34.368267,2.3701866,2009,10,-0.79
59.923367,40.93696,2010,10,28.96
-62.208916,30.570417,2010,3,-1.75
-19.046862,20.883099,2012,10,9.19
32.784866,-44.69814,2012,10,16.28
-2.1147177,-29.694149,2012,4,8.72
65.85562,29.588861,2011,5,22.19
-14.519482,38.83262,2009,4,8.27
-33.767868,-60.84243,2016,4,1.73
-63.255486,43.136646,2011,7,-1.55
17.910023,29.105957,2013,10,16.55
-61.158478,-3.6321049,2013,9,-5.44
26.77614,-28.487787,2016,7,13.47
25.499521,19.443468,2010,9,15.76
-15.485198,17.062366,2015,9,3.89
-9.074447,-39.45846,2012,3,2.15
59.775993,23.968924,2010,3,25.04
-46.050884,16.601534,2012,4,6.16
65.69445,42.278828,2016,9,26.32
42.91559,19.563475,2014,1,17.2
-37.570026,49.674206,2012,3,5.15
-14.150956,49.575306,2013,11,8.64
-36.771553,-62.94191,2015,3,2.57
32.143932,-17.168663,2012,5,13.31
28.796162,32.625473,2013,11,19.85
-49.54869,30.82025,2011,6,-0.05
-6.282738,-55.60148,2009,9,5.23
33.00255,51.917202,2011,3,23.17
49.82558,52.28137,2016,7,25.3
14.755662,-11.952077,2010,1,13.85
-9.222003,-74.49457,2016,9,2.08
64.98999,44.281803,2016,12,30.4
-0.83581245,3.656116,2010,1,12.3
-18.358194,18.019814,2012,10,8.47
-26.142656,48.316402,2016,4,6.14
44.01948,-18.184566,2012,3,14.84
-33.59329,-58.463478,2014,6,2.03
7.87715,-3.5141864,2013,1,12.35
-23.272678,16.147142,2012,9,2.77
-48.252125,27.08353,2010,3,0.5
-66.86986,22.249937,2010,4,-6.2
19.356321,-28.690607,2016,6,7.85
28.863993,35.309917,2016,12,22.1
-42.480408,-53.01657,2014,2,-2.32
0.7718761,-17.958023,2011,1,7.82
13.947642,-46.632046,2014,7,9.49
-57.08786,13.808267,2013,4,-1.63
-60.65013,3.947246,2013,8,-1.89
1.4941764,-29.37784,2012,4,8.82
51.488415,26.408031,2011,5,20.02
70.09089,-0.6314763,2013,4,23.65
5.671409,36.395752,2016,7,10.54
53.091053,7.5699773,2010,12,19.41
9.077835,-7.347667,2010,2,11.57
52.655483,0.58143777,2012,7,18.03
69.221306,-7.37503,2013,7,17.03
10.292389,53.970222,2015,12,14.6
45.448822,15.932777,2014,1,18.06
-54.361256,38.910828,2011,1,1.71
27.605013,-9.642737,2015,3,11.95
3.7521896,43.021095,2013,4,15.17
51.9409,16.80653,2012,8,22.82
42.44771,-8.739348,2013,9,14.85
63.330215,43.995316,2016,10,29.93
-24.14459,-48.10112,2011,12,6.42
3.0588572,-69.92858,2016,12,4.23
43.548542,-24.563473,2015,2,15.64
-22.07231,-33.16403,2009,9,6.47
25.988085,33.350224,2011,12,20.55
47.930992,43.70507,2010,5,23.22
-5.9168553,21.682898,2012,4,7.17
72.69152,-0.033331227,2014,8,21.49
-4.123553,-57.71273,2012,8,3.62
-0.45308578,20.322039,2016,1,12.36
-24.77485,-25.52026,2010,9,2.0
-82.002884,4.868094,2009,5,-4.37
1.8061321,-14.835082,2009,1,12.09
8.375201,-51.906445,2013,11,8.16
30.25086,13.172846,2009,7,19.2
-38.273796,-7.526601,2009,6,3.29
52.509613,-21.374027,2013,1,15.6
27.395634,-36.606735,2013,11,11.39
27.85514,-42.23188,2014,12,16.1
26.835993,-31.200493,2016,10,12.56
-31.780663,-45.036808,2016,12,6.02
33.559086,-27.434626,2014,8,13.62
17.173388,20.652243,2009,10,13.88
44.946953,42.443066,2011,2,22.25
59.629974,-23.966408,2009,2,18.92
-30.532183,-5.405449,2010,7,6.09
-81.459946,22.343782,2009,6,-17.79
-18.569729,48.042953,2014,11,5.03
61.2526,50.45405,2015,6,33.28
3.792048,-17.590452,2010,3,11.83
3.3509994,-41.523636,2012,7,11.84
-20.004425,-7.9301906,2015,10,6.38
-25.027285,31.73887,2009,9,5.36
-36.724087,41.41666,2014,1,6.37
-57.814865,10.99521,2013,5,1.2
